state_ut,2020,2021,2022,Mid-Year Projected Population (in Lakhs) (2022),Rate of Cognizable Crimes (IPC) (2022),Chargesheeting Rate (2022),population_2011,literacy_rate_2011,urbanization_rate_2011,2020_murder,2021_murder,2022_murder,population_lakh_2022,murder_rate_2022,chargesheeting_rate_murder_2022,murder_rate_2022_calc,rape_cases_reported,Child Victims of Rape (Below 18 Yrs) - Below 6 Years - Col.(4),Child Victims of Rape (Below 18 Yrs) - 6 Years and Above - Below 12 Years - Col.(5),Child Victims of Rape (Below 18 Yrs) - 12 Years and Above - Below 16 Years - Col.(6),Child Victims of Rape (Below 18 Yrs) - 16 Years and Above - Below 18 Years - Col.(7),child_rape_victims,Women Victims of Rape (Above 18 Years) - 18 Years and Above - Below 30 Years - Col.(9),Women Victims of Rape (Above 18 Years) - 30 Years and Above - Below 45 Years - Col.(10),Women Victims of Rape (Above 18 Years) - 45 Years and Above - Below 60 Years - Col.(11),Women Victims of Rape (Above 18 Years) - 60 Years and Above - Col.(12),adult_rape_victims,total_rape_victims,child_rape_share,adult_rape_share,Murder - 2020,Murder - 2021,Murder - 2022,Rape - 2020,Rape - 2021,Rape - 2022,Attempt to Murder - 2020,Attempt to Murder - 2021,Attempt to Murder - 2022,Dowry Deaths - 2020,Dowry Deaths - 2021,Dowry Deaths - 2022,Thefts - 2020,Thefts - 2021,Thefts - 2022,Culpable Homicide not amounting to Murder - 2020,Culpable Homicide not amounting to Murder - 2021,Culpable Homicide not amounting to Murder - 2022,Other IPC Crimes - 2020,Other IPC Crimes - 2021,Other IPC Crimes - 2022,Total Convicts (IPC Crimes) - 2020,Total Convicts (IPC Crimes) - 2021,Total Convicts (IPC Crimes) - 2022,Unrecovered Victims of Previous Years Kidnapping and Abduction (As on 31/12/2022) - Male - Col.(3),Unrecovered Victims of Previous Years Kidnapping and Abduction (As on 31/12/2022) - Female - Col.(4),Unrecovered Victims of Previous Years Kidnapping and Abduction (As on 31/12/2022) - Trans - Col.(5),Unrecovered Victims of Previous Years Kidnapping and Abduction (As on 31/12/2022) - Total - Col.(6),Persons Kidnapped and Abducted (2022) - Male - Col.(7),Persons Kidnapped and Abducted (2022) - Female - Col.(8),Persons Kidnapped and Abducted (2022) - Trans - Col.(9),Persons Kidnapped and Abducted (2022) - Total - Col.(10),Total Persons Kidnapped and Abducted - Male - Col.(11),Total Persons Kidnapped and Abducted - Female - Col.(12),Total Persons Kidnapped and Abducted - Trans - Col.(13),Total Persons Kidnapped and Abducted - Total - Col.(14),Persons Recovered Alive - Male - Col.(15),Persons Recovered Alive - Female - Col.(16),Persons Recovered Alive - Trans - Col.(17),Persons Recovered Alive - Total - Col.(18),Persons Recovered Dead - Male - Col.(19),Persons Recovered Dead - Female - Col.(20),Persons Recovered Dead - Trans - Col.(21),Persons Recovered Dead - Total - Col.(22),Total Recovered (Alive+Dead) - Male - Col.(23),Total Recovered (Alive+Dead) - Female - Col.(24),Total Recovered (Alive+Dead) - Trans - Col.(25),Total Recovered (Alive+Dead) - Total - Col.(26),Percentage Recovery # (Total Recovered/Total Persons Kidnapped and Abducted) * 100 - Male - Col.(27),Percentage Recovery # (Total Recovered/Total Persons Kidnapped and Abducted) * 100 - Female - Col.(28),Percentage Recovery # (Total Recovered/Total Persons Kidnapped and Abducted) * 100 - Trans - Col.(29),Percentage Recovery # (Total Recovered/Total Persons Kidnapped and Abducted) * 100 - Total - Col.(30),Un-Recovered Kidnapped and Abducted Persons (including previous years as on (31/12/2022) - Male - Col.(31),Un-Recovered Kidnapped and Abducted Persons (including previous years as on (31/12/2022) - Female - Col.(32),Un-Recovered Kidnapped and Abducted Persons (including previous years as on (31/12/2022) - Trans - Col.(33),Un-Recovered Kidnapped and Abducted Persons (including previous years as on (31/12/2022) - Total - Col.(34),Gain - Col.(3),Personal Vendetta or Enmity - Col.(4),Dowry - Col.(5),Witchcraft - Col.(6),Child/ Human Sacrifice - Col.(7),Communal/ Religious - Col.(8),Casteism - Col.(9),Class Conflict - Col.(10),For Political Reason - Col.(11),Honour Killing - Col.(12),Love Affairs - Col.(13),Illicit Relationship - Col.(14),Extremism/ Insurgency - Col.(15),During Dacoity/ Robbery - Col.(16),Gang Rivalry - Col.(17),Psychopath/Serial Killers - Col.(18),Sale of Body Parts - Col.(19),Disputes - Disputes (Total) - Col.(20),Disputes - Property/ Land Dispute - Col.(21),Disputes - Family Dispute - Col.(22),Disputes - Petty Quarrel/ Dispute - Col.(23),Disputes - Money Dispute - Col.(24),Disputes - Water Dispute - Col.(25),Disputes - Due to Accidents on Roads - Col.(26),Blind Murder/No Clue/Motive Not Known - Col.(27),Other Causes or Motive - Col.(28),Total Motives of Murder - Col.(29),Child Victims - Below 6 Years - M - Col.(3),Child Victims - Below 6 Years - F - Col.(4),Child Victims - Below 6 Years - Tr - Col.(5),Child Victims - Below 6 Years - T - Col.(6),Child Victims - 6 Years to 12 Years - M - Col.(7),Child Victims - 6 Years to 12 Years - F - Col.(8),Child Victims - 6 Years to 12 Years - Tr - Col.(9),Child Victims - 6 Years to 12 Years - T - Col.(10),Child Victims - 12 Years to 16 Years - M - Col.(11),Child Victims - 12 Years to 16 Years - F - Col.(12),Child Victims - 12 Years to 16 Years - Tr - Col.(13),Child Victims - 12 Years to 16 Years - T - Col.(14),Child Victims - 16 Years to 18 Years - M - Col.(15),Child Victims - 16 Years to 18 Years - F - Col.(16),Child Victims - 16 Years to 18 Years - Tr - Col.(17),Child Victims - 16 Years to 18 Years - T - Col.(18),Child Victims - Total Child Victims - M - Col.(19),Child Victims - Total Child Victims - F - Col.(20),Child Victims - Total Child Victims - Tr - Col.(21),Child Victims - Total Child Victims - T - Col.(22),Adult Victims - 18 Years to 30 Years - M - Col.(23),Adult Victims - 19 Years to 30 Years - F - Col.(24),Adult Victims - 20 Years to 30 Years - Tr - Col.(25),Adult Victims - 21 Years to 30 Years - T - Col.(26),Adult Victims - 30 Years to 60 Years - M - Col.(27),Adult Victims - 31 Years to 60 Years - F - Col.(28),Adult Victims - 32 Years to 60 Years - Tr - Col.(29),Adult Victims - 33 Years to 60 Years - T - Col.(30),Adult Victims - 60 Years and above - M - Col.(31),Adult Victims - 61 Years and above - F - Col.(32),Adult Victims - 62 Years and above - Tr - Col.(33),Adult Victims - 63 Years and above - T - Col.(34),Adult Victims - Total Adult Victims - M - Col.(35),Adult Victims - Total Adult Victims - F - Col.(36),Adult Victims - Total Adult Victims - Tr - Col.(37),Adult Victims - Total Adult Victims - T - Col.(38),Total Victims (Child + Adult) - M - Col.(39),Total Victims (Child + Adult) - F - Col.(40),Total Victims (Child + Adult) - Tr - Col.(41),Total Victims (Child + Adult) - T - Col.(42)
Uttarakhand,13812,15704,16967,115.6,146.8,71.5,10086292.0,78.82,30.55,160.0,208.0,187.0,115.6,1.6,78.6,1.6176470588235294,867.0,0.0,0.0,0.0,0.0,0.0,487.0,352.0,65.0,1.0,905.0,905.0,0.0,1.0,974.0,1176.0,900.0,278.0,343.0,397.0,58.0,51.0,41.0,70.0,66.0,72.0,50.0,68.0,106.0,68.0,38.0,47.0,264.0,254.0,299.0,1762.0,1996.0,1862.0,1585.0,2196.0,0.0,3781.0,407.0,778.0,0.0,1185.0,1992.0,2974.0,0.0,4966.0,585.0,990.0,0.0,1575.0,19.0,12.0,0.0,31.0,604.0,1002.0,0.0,1606.0,30.3,33.7,0.0,32.3,1388.0,1972.0,0.0,3360.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,5.0,3.0,3.0,0.0,0.0,52.0,59.0,187.0,5.0,8.0,0.0,13.0,42.0,20.0,0.0,62.0,72.0,102.0,0.0,174.0,93.0,237.0,0.0,330.0,212.0,367.0,0.0,579.0,70.0,123.0,0.0,193.0,119.0,282.0,0.0,401.0,6.0,6.0,0.0,12.0,195.0,411.0,0.0,606.0,407.0,778.0,0.0,1185.0
West Bengal,158060,157498,156503,987.6,158.5,90.6,91276115.0,77.08,31.87,1948.0,1884.0,1696.0,987.6,1.7,82.9,1.7172944511948156,1111.0,0.0,0.0,0.0,0.0,0.0,680.0,392.0,38.0,2.0,1112.0,1112.0,0.0,1.0,2989.0,1335.0,2464.0,483.0,304.0,503.0,177.0,133.0,154.0,128.0,91.0,79.0,11.0,2.0,6.0,102.0,34.0,118.0,572.0,385.0,459.0,4462.0,2284.0,3783.0,943.0,3665.0,0.0,4608.0,1359.0,6869.0,0.0,8228.0,2302.0,10534.0,0.0,12836.0,1277.0,7170.0,0.0,8447.0,2.0,3.0,0.0,5.0,1279.0,7173.0,0.0,8452.0,55.6,68.1,0.0,65.8,1023.0,3361.0,0.0,4384.0,55.0,70.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,12.0,0.0,5.0,0.0,0.0,0.0,75.0,22.0,35.0,8.0,9.0,0.0,1.0,1.0,1128.0,1696.0,35.0,64.0,0.0,99.0,145.0,673.0,0.0,818.0,356.0,1993.0,0.0,2349.0,335.0,2275.0,0.0,2610.0,871.0,5005.0,0.0,5876.0,250.0,1077.0,0.0,1327.0,233.0,783.0,0.0,1016.0,5.0,4.0,0.0,9.0,488.0,1864.0,0.0,2352.0,1359.0,6869.0,0.0,8228.0
Total State (S),3969206,3336273,3226710,13403.0,240.7,74.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29900.0,30.0,84.0,348.0,506.0,968.0,19925.0,8245.0,1148.0,80.0,29398.0,30366.0,0.0318777580188368,0.9681222419811631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andaman and Nicobar Islands,482,386,460,4.0,114.4,83.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chandigarh,2583,2401,2941,12.2,240.5,54.4,1055450.0,86.43,97.25,22.0,17.0,18.0,12.2,1.5,78.6,1.475409836065574,78.0,2.0,4.0,21.0,21.0,48.0,21.0,9.0,0.0,0.0,30.0,78.0,0.6153846153846154,0.3846153846153846,91.0,30.0,83.0,80.0,36.0,101.0,10.0,9.0,3.0,3.0,3.0,1.0,18.0,11.0,27.0,18.0,9.0,1.0,60.0,28.0,52.0,280.0,126.0,268.0,63.0,104.0,0.0,167.0,31.0,114.0,0.0,145.0,94.0,218.0,0.0,312.0,34.0,116.0,0.0,150.0,0.0,0.0,0.0,0.0,34.0,116.0,0.0,150.0,36.2,53.2,0.0,48.1,60.0,102.0,0.0,162.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,3.0,18.0,2.0,2.0,0.0,4.0,5.0,5.0,0.0,10.0,11.0,49.0,0.0,60.0,11.0,58.0,0.0,69.0,29.0,114.0,0.0,143.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,31.0,114.0,0.0,145.0
Dadra and Nagar Haveli and Daman and Diu,441,490,1184,12.0,98.6,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,249192,291904,300429,211.0,1424.1,30.2,16787941.0,86.21,97.5,472.0,459.0,509.0,211.0,2.4,95.1,2.4123222748815167,1212.0,0.0,0.0,0.0,0.0,0.0,886.0,304.0,17.0,5.0,1212.0,1212.0,0.0,1.0,515.0,547.0,572.0,312.0,358.0,378.0,100.0,114.0,103.0,27.0,15.0,19.0,28.0,24.0,30.0,6.0,18.0,20.0,319.0,308.0,367.0,1307.0,1384.0,1489.0,3456.0,6590.0,0.0,10046.0,1862.0,4032.0,0.0,5894.0,5318.0,10622.0,0.0,15940.0,1715.0,3716.0,0.0,5431.0,23.0,46.0,0.0,69.0,1738.0,3762.0,0.0,5500.0,32.7,35.4,0.0,34.5,3580.0,6860.0,0.0,10440.0,12.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,10.0,3.0,0.0,0.0,205.0,14.0,41.0,112.0,35.0,1.0,2.0,5.0,190.0,509.0,66.0,45.0,0.0,111.0,315.0,262.0,0.0,577.0,784.0,1903.0,0.0,2687.0,573.0,1676.0,0.0,2249.0,1738.0,3886.0,0.0,5624.0,79.0,118.0,0.0,197.0,43.0,28.0,0.0,71.0,2.0,0.0,0.0,2.0,124.0,146.0,0.0,270.0,1862.0,4032.0,0.0,5894.0
Jammu and Kashmir,25233,27447,25915,135.4,191.4,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ladakh,387,519,439,3.0,146.8,82.4,274289.0,77.0,35.0,0.0,5.0,5.0,3.0,1.7,80.0,1.6666666666666667,5.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,5.0,0.2,0.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,1.0,10.0,0.0,11.0,1.0,7.0,0.0,8.0,2.0,17.0,0.0,19.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,17.6,0.0,15.8,2.0,14.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,7.0,0.0,8.0
Lakshadweep,107,89,64,0.7,92.8,73.5,64473.0,91.85,78.07,0.0,1.0,0.0,0.7,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Puducherry,6725,3851,3237,16.2,199.7,91.3,1247953.0,85.85,68.33,39.0,19.0,30.0,16.2,1.9,96.2,1.851851851851852,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,9.0,9.0,0.0,1.0,45.0,47.0,53.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.0,2.0,2.0,2.0,7.0,7.0,7.0,60.0,66.0,71.0,80.0,69.0,0.0,149.0,14.0,16.0,0.0,30.0,94.0,85.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,85.0,0.0,179.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,11.0,5.0,7.0,0.0,12.0,9.0,15.0,0.0,24.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,14.0,16.0,0.0,30.0
Total UT(S),285150,327087,334669,394.5,848.4,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total All India,4254356,3663360,3561379,13797.5,258.1,71.3,0.0,0.0,0.0,29193.0,29272.0,28522.0,13797.5,2.1,81.5,2.067186084435586,31516.0,32.0,88.0,370.0,527.0,1017.0,21063.0,8644.0,1171.0,87.0,30965.0,31982.0,0.0317991370145707,0.9682008629854292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23561.0,73126.0,0.0,96687.0,21278.0,88861.0,1.0,110140.0,44839.0,161987.0,1.0,206827.0,20884.0,95224.0,1.0,116109.0,315.0,659.0,0.0,974.0,21199.0,95883.0,1.0,117083.0,47.3,59.2,100.0,56.6,23640.0,66104.0,0.0,89744.0,1884.0,3761.0,951.0,85.0,8.0,10.0,27.0,83.0,59.0,18.0,1401.0,1420.0,73.0,94.0,37.0,24.0,7.0,9962.0,2326.0,3134.0,3294.0,1144.0,36.0,28.0,1081.0,7537.0,28522.0,437.0,412.0,0.0,849.0,1942.0,2807.0,0.0,4749.0,5814.0,21451.0,0.0,27265.0,5777.0,37429.0,0.0,43206.0,13970.0,62099.0,0.0,76069.0,3790.0,17977.0,0.0,21767.0,3385.0,8617.0,1.0,12003.0,133.0,168.0,0.0,301.0,7308.0,26762.0,1.0,34071.0,21278.0,88861.0,1.0,110140.0
